"_id","pk_teuna_fikt","sug_tik","THUM_GEOGRAFI","SUG_DEREH","SEMEL_YISHUV","REHOV1","REHOV2","BAYIT","ZOMET_IRONI","KVISH1","KVISH2","KM","ZOMET_LO_IRONI","YEHIDA","SHNAT_TEUNA","HODESH_TEUNA","SHAA","SUG_YOM","YOM_LAYLA","YOM_BASHAVUA","HUMRAT_TEUNA","SUG_TEUNA","HAD_MASLUL","RAV_MASLUL","MEHIRUT_MUTERET","TKINUT","ROHAV","SIMUN_TIMRUR","TEURA","MEZEG_AVIR","PNE_KVISH","SUG_EZEM","MERHAK_EZEM","LO_HAZA","OFEN_HAZIYA","MEKOM_HAZIYA","KIVUN_HAZIYA","MAHOZ","NAFA","EZOR_TIVI","MAAMAD_MINIZIPALI","ZURAT_ISHUV","STATUS_IGUN","X","Y"
"122","2021000928","1","1","4","0",,,,,"4","0","1110",,"20","2021","3","46","4","1","1","3","3","0","3","5","0","0","3","1","1","1","9","9","9","0","0","9","4","43","432","99","99","1","183528","658855"
"123","2021000935","1","1","1","70","181","144",,"10002",,,,,"38","2021","2","56","4","1","2","3","2","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","6","61","613","0","13","1","166905","635516"
"124","2021000942","1","1","1","6500","604","602",,"60007",,,,,"12","2021","7","47","4","1","3","3","2","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","3","32","324","0","14","1","192131","704919"
"125","2021000965","1","1","4","0",,,,,"6","0","459",,"34","2021","3","88","4","5","6","1","10","0","2","7","1","3","3","3","1","1","6","2","9","0","0","9","6","62","623","99","99","1","186524","584608"
"126","2021000978","1","1","1","5000","1101","1107",,"10800517",,,,,"20","2021","3","29","4","1","4","3","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","179488","664146"
"127","2021000985","1","1","1","5000","1650","1647",,"430711",,,,,"20","2021","7","51","4","1","5","3","2","1","0","1","3","1","1","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","177373","662329"
"128","2021000995","1","1","2","8700","236",,"6",,,,,,"51","2021","10","73","4","5","7","2","1","1","0","1","1","3","4","6","1","1","9","9","9","1","2","1","4","42","421","0","15","1","186529","676695"
"129","2021001001","1","1","4","0",,,,,"375","0","75",,"61","2021","12","89","4","5","5","3","5","2","0","3","1","2","3","4","1","2","9","9","9","0","0","9","1","11","111","99","99","1","201490","623329"
"130","2021001005","1","1","2","6600","941",,"26",,,,,,"20","2021","6","62","4","1","2","3","1","0","2","1","1","2","3","1","1","1","9","9","9","3","3","2","5","51","513","0","14","1","180299","657522"
"131","2021001015","1","1","2","5000","2309",,"105",,,,,,"20","2021","4","26","4","5","3","3","1","1","0","1","1","1","3","6","1","1","9","9","7","0","0","9","5","51","511","0","13","1","179071","661752"
"132","2021001017","1","1","1","4000","690","6007",,"18380409",,,,,"11","2021","7","12","4","5","7","3","2","1","0","1","1","2","3","6","1","1","9","9","9","0","0","9","3","31","311","0","13","1","198157","745949"
"133","2021001020","1","1","2","2400","104",,"9999",,,,,,"20","2021","9","58","4","1","1","3","4","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","5","51","512","0","16","3","187025","659297"
"134","2021001045","1","1","2","6600",,,"9999",,,,,,"20","2021","10","79","4","5","2","3","12","3","0","1","1","1","3","3","1","1","9","9","9","0","0","9","5","51","513","0","14","2","179253","658228"
"135","2021001052","1","1","2","5000","1758",,"9999",,,,,,"20","2021","7","75","4","1","5","3","3","1","0","1","1","3","3","11","1","1","9","9","9","0","0","9","5","51","511","0","13","3","176326","661723"
"136","2021001057","1","2","4","0",,,,,"90","0","3027",,"43","2021","8","67","4","1","5","3","2","9","0","4","1","3","3","1","1","1","9","9","9","0","0","9","7","77","777","99","99","1","243766","644706"
"137","2021001066","1","1","2","2400","230",,"47",,,,,,"20","2021","7","59","4","1","6","1","11","3","0","1","1","0","3","1","1","1","1","1","9","0","0","9","5","51","512","0","16","1","186572","659440"
"138","2021001073","1","1","4","0",,,,,"7","0","110",,"38","2021","9","29","4","1","4","3","8","0","2","5","1","5","4","1","1","1","6","9","9","0","0","9","4","44","441","99","99","1","177161","635058"
"139","2021001077","1","1","1","8600","205","719",,"9140112",,,,,"20","2021","1","70","4","5","2","3","1","0","3","1","1","3","3","6","1","1","9","9","9","0","0","9","5","51","512","0","14","1","183181","666392"
"140","2021001086","1","2","4","0",,,,,"4370","0","35",,"43","2021","9","69","3","1","1","3","2","0","3","2","1","3","3","1","1","1","9","9","9","0","0","9","7","77","777","99","99","3","225767","634989"
"141","2021001101","1","1","1","9000","811","838",,"8380023",,,,,"34","2021","9","65","4","1","1","3","2","0","3","2","1","4","3","1","1","1","9","9","9","0","0","9","6","62","623","0","13","1","180632","572821"
"142","2021001106","1","1","2","6900","483",,"9999",,,,,,"51","2021","7","7","4","5","6","3","2","0","2","1","1","4","3","3","1","1","9","9","9","0","0","9","4","42","421","0","14","3","189981","675740"
"143","2021001121","1","1","3","0",,,,,"35","352","93","573","38","2021","5","53","4","1","5","3","2","0","3","5","1","4","3","1","1","1","9","9","9","0","0","9","6","61","612","99","99","1","171575","617168"
"144","2021001135","1","1","1","2600","349","109",,"7970005",,,,,"33","2021","3","62","4","1","3","3","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","6","62","625","0","15","1","194222","384705"
"145","2021001136","1","1","1","2500","173","257",,"15410001",,,,,"11","2021","6","39","4","1","2","2","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","3","31","311","0","16","1","203509","742988"
"146","2021001138","1","1","2","7400","517",,"31",,,,,,"51","2021","5","62","4","1","5","3","2","1","0","1","0","1","4","1","1","1","9","9","9","0","0","9","4","41","411","0","13","1","186736","691975"
"147","2021001139","1","1","4","0",,,,,"60","0","2091",,"14","2021","9","67","4","1","3","3","5","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","2","23","234","99","99","1","227439","722852"
"148","2021001140","1","1","1","5000","2309","1611",,"14290714",,,,,"20","2021","9","86","3","5","1","3","4","1","0","1","1","4","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","1","177994","662253"
"149","2021001154","1","1","1","5000","2960",,,,,,,,"20","2021","7","80","4","5","1","3","2","3","0","1","1","2","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","3","182184","662432"
"150","2021001161","1","1","2","2200","312",,"9999",,,,,,"34","2021","7","75","4","1","5","3","5","3","0","1","1","3","1","1","1","1","1","1","9","0","0","9","6","62","626","0","16","3","201306","552753"
"151","2021001183","1","1","4","0",,,,,"3955","0","34",,"61","2021","11","30","4","1","6","3","2","2","0","1","1","3","3","1","1","1","9","9","9","0","0","9","1","11","111","99","99","1","204424","633301"
"152","2021001202","1","2","4","0",,,,,"55","0","183",,"41","2021","7","80","4","5","1","3","3","2","0","4","1","3","3","6","1","1","9","9","9","0","0","9","7","77","777","99","99","1","205466","676654"
"153","2021001204","1","1","2","7900","960",,"10",,,,,,"51","2021","12","80","4","5","2","3","8","3","0","1","1","2","4","3","1","1","6","9","9","0","0","9","4","42","422","0","13","1","188304","666101"
"154","2021001225","1","1","1","1061","159","315",,"8150001",,,,,"14","2021","1","83","4","5","1","2","2","0","3","1","1","3","3","3","1","1","9","9","9","0","0","9","2","23","237","0","16","1","232031","737219"
"155","2021001234","1","1","4","0",,,,,"40","0","1327",,"34","2021","9","78","2","5","2","2","5","3","0","5","1","2","3","3","1","1","9","9","9","0","0","9","6","62","626","99","99","1","179491","531672"
"156","2021001235","1","1","2","7000","172",,"9999",,,,,,"52","2021","6","61","4","1","3","3","3","0","3","1","1","2","3","1","1","1","9","9","9","0","0","9","4","43","432","0","15","3","190509","652843"
"157","2021001249","1","1","3","0",,,,,"232","240","115","4076","34","2021","2","59","4","1","5","2","2","0","3","4","1","3","4","1","1","1","3","1","9","0","0","9","6","62","622","99","99","1","136748","570878"
"158","2021001252","1","1","3","0",,,,,"4","0","2192","431","11","2021","5","53","4","1","3","3","4","0","2","3","1","2","3","1","1","1","9","9","9","0","0","9","3","31","311","99","99","1","207770","747716"
"159","2021001257","1","1","2","7900","127",,"31",,,,,,"51","2021","6","45","4","1","1","3","1","3","0","1","1","2","3","1","1","1","9","9","9","2","2","1","4","42","422","0","13","1","189348","666718"
"160","2021001270","1","1","1","6300","118","122",,"230002",,,,,"20","2021","1","86","4","5","5","3","2","0","1","1","1","1","5","3","1","1","9","9","9","0","0","9","5","51","512","0","15","1","182182","665065"
"161","2021001286","1","1","1","6200","426","419",,"8670043",,,,,"20","2021","9","83","4","5","5","3","2","1","0","1","1","1","3","3","1","1","9","9","9","0","0","9","5","51","513","0","14","1","176543","659216"
"162","2021001306","1","1","2","5000","404",,"75",,,,,,"20","2021","2","41","4","1","4","3","2","2","0","1","1","4","4","1","2","2","9","9","9","0","0","9","5","51","511","0","13","1","178877","664870"
"163","2021001331","1","1","1","5000","2371","2309",,"14590825",,,,,"20","2021","5","35","1","1","2","3","2","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","511","0","13","1","178749","661890"
"164","2021001343","1","1","1","4000","816","912",,"9680514",,,,,"11","2021","9","25","4","5","3","2","1","9","0","0","0","0","5","6","9","9","9","9","9","3","3","9","3","31","311","0","13","1","199629","745617"
"165","2021001358","1","1","2","7700","449",,"32",,,,,,"14","2021","11","50","4","1","1","3","1","0","3","1","1","3","3","1","1","1","9","9","9","3","3","2","2","23","234","0","15","1","229539","724536"
"166","2021001360","1","1","3","0",,,,,"436","4363","103","7134","61","2021","7","1","4","5","6","3","2","0","1","5","1","5","3","3","1","1","9","9","9","0","0","9","7","77","777","99","99","1","216562","640575"
"167","2021001366","1","1","3","0",,,,,"60","0","56","3655","34","2021","5","94","4","5","7","3","2","3","0","5","1","3","3","3","1","1","9","9","9","0","0","9","6","62","623","99","99","1","184958","575373"
"168","2021001387","1","1","2","7400","351",,"9999",,,,,,"51","2021","5","47","4","1","2","3","1","0","3","1","1","4","3","1","1","1","9","9","9","3","3","2","4","41","411","0","13","3","185574","687424"
"169","2021001388","1","1","2","5000","2860",,"39",,,,,,"20","2021","7","57","4","1","2","2","2","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","511","0","13","1","180555","661656"
"170","2021001398","1","1","4","0",,,,,,,,,"38","2021","10","66","4","1","6","2","13","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","9","99","999","99","99","9",,
"171","2021001403","1","1","1","5000","1040","814",,"80150515",,,,,"20","2021","7","71","4","1","5","3","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","179718","666830"
"172","2021001407","1","1","2","8700","231",,"9999",,,,,,"51","2021","12","48","4","1","6","1","13","1","0","1","1","2","3","1","1","1","9","9","9","0","0","9","4","42","421","0","15","3","187933","676314"
"173","2021001420","1","1","4","0",,,,,"20","0","140",,"20","2021","9","52","3","1","7","3","4","1","0","5","1","2","3","1","1","1","9","9","9","0","0","9","5","51","511","99","99","1","179861","662579"
"174","2021001430","1","1","1","6600","316","306",,"11100091",,,,,"20","2021","4","45","4","1","2","3","2","0","2","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","513","0","14","1","180456","657992"
"175","2021001431","1","1","2","8500","218",,"9999",,,,,,"52","2021","2","73","4","5","3","3","1","3","0","1","1","3","3","3","1","2","9","9","9","4","2","2","4","43","432","0","15","3","188105","648592"
"176","2021001437","1","1","3","0",,,,,"85","0","211","1397","12","2021","9","43","1","1","3","3","2","0","3","5","1","0","3","1","1","1","9","9","9","0","0","9","2","24","242","99","99","1","228486","758817"
"177","2021001438","1","2","4","0",,,,,"60","0","568",,"43","2021","7","13","4","5","6","3","8","3","0","2","1","3","3","3","1","1","6","9","9","0","0","9","7","77","777","99","99","1","212089","607627"
"178","2021001443","1","1","2","5000","2731",,"2",,,,,,"20","2021","3","45","4","1","6","3","15","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","180411","662349"
"179","2021001451","1","2","3","0",,,,,"5","0","330","7203","41","2021","9","75","4","1","5","3","5","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","7","77","777","99","99","1","212207","667859"
"180","2021001466","1","1","2","3000","4416",,"9999",,,,,,"61","2021","11","39","4","1","4","3","2","3","0","2","1","3","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","3","219348","626606"
"181","2021001467","1","1","1","473","204",,,,,,,,"12","2021","7","42","4","1","2","3","2","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","2","24","245","99","27","2","216161","762851"
"182","2021001468","1","1","3","0",,,,,"75","0","127","1323","14","2021","6","74","4","1","6","3","5","3","0","2","1","3","3","1","1","1","9","9","9","0","0","9","2","23","237","99","99","1","229550","734880"
"183","2021001475","1","1","2","1139","155",,"17",,,,,,"12","2021","5","29","4","1","2","3","4","3","0","1","1","0","3","1","1","1","9","9","9","0","0","9","2","24","242","0","16","1","229806","758787"
"184","2021001479","1","1","2","674",,,"9999",,,,,,"12","2021","4","94","1","5","5","2","8","3","0","1","4","1","1","3","1","5","6","9","9","0","0","9","2","24","245","4","31","2","210897","773865"
"185","2021001510","1","1","4","0",,,,,"6","0","1367",,"51","2021","7","68","4","1","3","3","3","3","0","8","1","5","3","1","1","1","9","9","9","0","0","9","4","42","422","99","99","1","193987","664186"
"186","2021001516","1","1","2","9000","616",,"9999",,,,,,"34","2021","6","44","4","1","2","3","1","0","3","3","1","3","3","1","1","1","9","9","9","2","2","1","6","62","623","0","13","3","184070","570362"
"187","2021001518","1","1","1","4000","509","520",,"7560312",,,,,"11","2021","11","60","4","1","7","3","2","0","1","1","1","2","3","1","1","1","9","9","9","0","0","9","3","31","311","0","13","1","198294","748053"
"188","2021001524","1","1","3","0",,,,,"75","70","431","1203","12","2021","9","58","2","1","2","3","2","0","2","5","1","4","3","1","1","1","9","9","9","0","0","9","3","31","311","99","99","1","206994","739830"
"189","2021001525","1","1","2","8600","1011",,"159",,,,,,"20","2021","8","90","4","5","3","3","4","3","0","1","0","3","3","3","1","1","9","9","9","0","0","9","5","51","512","0","14","1","183636","664699"
"190","2021001528","1","1","1","3000","101","374",,"9510175",,,,,"61","2021","2","96","4","5","7","3","2","3","0","1","1","2","1","3","1","1","9","9","9","0","0","9","1","11","111","0","12","1","220854","633068"
"191","2021001535","1","1","1","3000","1121","1402",,"14280421",,,,,"61","2021","2","89","2","5","5","3","2","0","3","1","1","4","3","3","1","1","9","9","9","0","0","9","1","11","111","0","12","1","218524","630463"
"192","2021001538","1","1","3","0",,,,,"20","0","85","8064","20","2021","10","7","4","5","3","3","3","1","0","5","1","3","3","6","1","1","9","9","9","0","0","9","5","51","513","99","99","1","177524","658992"
"193","2021001541","1","1","4","0",,,,,"8861","0","10",,"12","2021","7","29","4","1","3","3","5","2","0","1","1","2","3","1","1","1","9","9","9","0","0","9","2","21","212","99","99","1","241427","766929"
"194","2021001549","1","1","1","7400","702","842",,"90041",,,,,"51","2021","8","39","4","1","3","3","1","1","0","1","1","5","3","1","1","1","9","9","9","3","4","9","4","41","411","0","13","1","188397","692184"
"195","2021001552","1","1","3","0",,,,,"9088","9098","20","2767","12","2021","2","57","4","1","4","3","2","3","0","4","1","3","3","1","1","1","9","9","9","0","0","9","2","29","293","99","99","1","263989","768268"
"196","2021001580","1","1","4","0",,,,,"5505","0","34",,"51","2021","7","48","4","1","2","3","5","2","0","3","1","3","3","1","1","1","9","9","9","0","0","9","4","42","421","99","99","1","195996","679353"
"197","2021001593","1","1","3","0",,,,,"77","79","498","1355","14","2021","9","36","1","1","5","3","2","3","0","4","1","4","3","1","1","1","9","9","9","0","0","9","2","23","237","99","99","1","222133","740398"
"198","2021001607","1","1","4","0",,,,,"73","0","53",,"14","2021","10","49","4","1","5","3","2","2","0","4","1","3","3","1","1","1","9","9","9","0","0","9","2","23","234","99","99","1","221627","730101"
"199","2021001611","1","1","4","0",,,,,"40","0","347",,"33","2021","5","43","4","1","5","3","4","3","0","5","1","3","4","1","1","1","9","9","9","0","0","9","6","62","627","99","99","1","201967","461833"
"200","2021001618","1","1","4","0",,,,,"75","0","438",,"12","2021","10","81","4","5","6","3","4","0","2","5","1","3","3","3","1","1","9","9","9","0","0","9","3","31","311","99","99","1","206385","740472"
"201","2021001633","1","1","2","5000","2215",,"98",,,,,,"20","2021","3","51","4","1","6","3","3","0","1","1","1","1","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","1","178506","662629"
"202","2021001636","1","1","1","4000","129","140",,"12600112",,,,,"11","2021","4","75","4","1","3","3","2","0","2","1","1","3","3","1","1","1","9","9","9","0","0","9","3","31","311","0","13","1","206301","748608"
"203","2021001641","1","1","1","9000","811","810",,"7910041",,,,,"34","2021","4","75","4","1","1","3","5","0","3","2","1","3","3","1","1","1","9","9","9","0","0","9","6","62","623","0","13","1","180747","573331"
"204","2021001654","1","1","1","7800","101","106",,"210002",,,,,"12","2021","10","53","4","1","3","3","2","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","3","32","324","99","16","1","197911","709330"
"205","2021001655","1","1","2","5000","1011",,"9999",,,,,,"20","2021","8","79","4","5","4","3","15","1","0","1","1","2","3","6","1","1","9","9","9","0","0","9","5","51","511","0","13","3","180525","668440"
"206","2021001658","1","1","1","3000","1753","1868",,"92871081",,,,,"61","2021","7","67","4","1","1","3","2","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","221324","630751"
"207","2021001660","1","1","2","7900","905",,"9999",,,,,,"51","2021","10","27","4","5","7","3","3","0","2","1","1","3","3","6","1","1","9","9","9","0","0","9","4","42","422","0","13","3","187256","666543"
"208","2021001664","1","1","3","0",,,,,"65","6517","281","4031","12","2021","7","10","4","5","3","2","2","0","3","5","1","3","3","3","1","1","9","9","9","0","0","9","3","32","323","99","99","1","214209","715575"
"209","2021001676","1","1","1","5000","1143","1212",,"120522",,,,,"20","2021","3","3","4","5","6","3","2","1","0","1","1","1","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","1","177823","664116"
"210","2021001683","1","1","4","0",,,,,"1","0","516",,"61","2021","5","58","4","1","5","1","3","1","0","5","1","4","3","1","1","1","9","9","9","0","0","9","1","11","111","99","99","1","214195","633808"
"211","2021001685","1","1","1","2600","168","423",,"8760001",,,,,"33","2021","8","23","4","5","5","3","1","1","0","1","1","3","3","6","1","1","9","9","9","3","3","1","6","62","625","0","15","1","194749","384436"
"212","2021001721","1","1","3","0",,,,,"781","70","102","1213","12","2021","5","45","4","1","1","3","2","3","0","5","1","3","3","1","1","1","9","9","9","0","0","9","2","24","241","99","99","1","214553","747746"
"213","2021001725","1","1","1","6200","113","106",,"8530012",,,,,"20","2021","9","81","1","5","3","3","2","2","0","1","1","0","3","3","1","1","9","9","9","0","0","9","5","51","513","0","14","1","177233","659542"
"214","2021001751","1","1","3","0",,,,,"5","40","105","4021","51","2021","3","73","4","5","6","3","2","0","2","5","1","4","3","3","1","1","9","9","9","0","0","9","4","42","422","99","99","1","191061","669819"
"215","2021001752","1","1","2","5000","2328",,"9999",,,,,,"20","2021","6","43","4","1","4","3","11","1","0","1","1","2","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","3","178972","662883"
"216","2021001794","1","1","1","9700","199","194",,"22200004",,,,,"51","2021","6","40","4","1","3","3","2","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","4","42","421","0","15","1","189423","672284"
